STATEFP,ANSICODE,POINTID,FULLNAME,MTFCC,longitude,latitude
16,NA,110149263713,NA,C3061,-114.495029,42.5749
16,NA,110149263719,NA,C3061,-114.496149,42.574901
16,NA,1109096890513,NA,C3061,-114.486386,42.566275
16,NA,110149263768,NA,C3061,-114.4813,42.565989
16,NA,110149263893,NA,C3061,-114.474818,42.576971
16,NA,110149263898,NA,C3061,-114.474385,42.576082
16,NA,110149263910,NA,C3061,-114.472156,42.575219
16,NA,110149264077,NA,C3061,-114.476242,42.535581
16,NA,11012028045554,NA,C3061,-112.429687,42.909119
16,NA,1105316734880,NA,C3061,-112.411073,42.907294
16,NA,1105293013770,NA,C3061,-112.408015,42.823975
16,NA,110149264181,NA,C3061,-114.482778,42.527947
16,NA,110149284524,NA,C3061,-114.500878,42.573445
16,NA,110353535814,NA,C3061,-111.303733,42.313469
16,NA,110353535829,NA,C3061,-111.300225,42.313373
16,NA,11017128471236,NA,C3061,-111.426156,42.005374
16,NA,1109093908570,NA,C3061,-116.589203,43.587916
16,NA,1106261319060,NA,C3061,-116.567281,43.538096
16,NA,1106243018952,NA,C3061,-116.59573,43.570555
16,NA,1109094274915,NA,C3061,-116.498512,43.61526
16,NA,1104977403971,NA,C3061,-116.595316,43.559753
16,NA,11012027976365,NA,C3061,-112.393646,42.79133
16,NA,11012027976560,NA,C3061,-112.387941,42.79921
16,NA,1105292775813,NA,C3061,-112.48711,42.912147
16,NA,1109094679778,NA,C3061,-116.71158,43.73428
16,NA,1107051955712,NA,C3061,-114.443185,42.581509
16,NA,1107051934925,NA,C3061,-114.445031,42.582143
16,NA,1107051955713,NA,C3061,-114.44315,42.58085
16,NA,1104306704788,NA,C3061,-114.487528,42.57285
16,NA,110407496766,NA,C3061,-116.706365,43.645324
16,NA,1106261357573,NA,C3061,-116.541787,43.557071
16,NA,1106243059086,NA,C3061,-116.569483,43.540181
16,NA,1106238282334,NA,C3061,-116.552717,43.725812
16,NA,110407497806,NA,C3061,-116.555124,43.528544
16,NA,1106262797168,NA,C3061,-116.558284,43.528485
16,NA,1109093154578,NA,C3061,-116.538605,43.542561
16,NA,1106261352516,NA,C3061,-116.536116,43.538956
16,NA,1109093185575,NA,C3061,-116.556638,43.519457
16,NA,1106261352517,NA,C3061,-116.534988,43.538685
16,NA,1106261353820,NA,C3061,-116.518408,43.563318
16,NA,1104977755433,NA,C3061,-116.522253,43.564643
16,NA,1109073269509,NA,C3061,-113.798847,42.519017
16,NA,1106243033628,NA,C3061,-116.610193,43.595623
16,NA,1106243033627,NA,C3061,-116.609245,43.595932
16,NA,1106243033626,NA,C3061,-116.607307,43.595966
16,NA,1106243033630,NA,C3061,-116.607042,43.595274
16,NA,1106243033629,NA,C3061,-116.610012,43.594823
16,NA,110407704700,NA,C3061,-116.624412,43.659806
16,NA,1109093908390,NA,C3061,-116.590105,43.589994
16,NA,1106238408347,NA,C3061,-116.519195,43.590082
16,NA,110407706659,NA,C3061,-116.548381,43.56728
16,NA,1109097049058,NA,C3061,-114.380071,42.589172
16,NA,1109096665335,NA,C3061,-112.470044,42.873449
16,NA,1105316734997,NA,C3061,-112.412238,42.90758
16,NA,1105316734996,NA,C3061,-112.41171,42.90758
16,NA,11012813000962,NA,C3061,-116.746145,43.519277
16,NA,1104745471562,NA,C3061,-116.63214,43.609754
16,NA,1109094279539,NA,C3061,-116.485252,43.613225
16,NA,1109094260943,NA,C3061,-116.55449,43.702187
16,NA,1106262814138,NA,C3061,-116.679293,43.704311
16,NA,1106238298762,NA,C3061,-116.606346,43.70703
16,NA,1106238292165,NA,C3061,-116.617288,43.707323
16,NA,1106262853295,NA,C3061,-116.575517,43.710154
16,NA,1104472136977,NA,C3061,-116.634579,43.710404
16,NA,1106238291728,NA,C3061,-116.627876,43.712796
16,NA,1106262854107,NA,C3061,-116.575436,43.712917
16,NA,1104472132773,NA,C3061,-116.612067,43.713417
16,NA,1109094649748,NA,C3061,-116.695343,43.722355
16,NA,1106238287377,NA,C3061,-116.630051,43.722504
16,NA,1109096887855,NA,C3061,-114.447178,42.55364
16,NA,1109088299411,NA,C3061,-116.958758,43.62076
16,NA,11015503943151,NA,C3061,-116.880129,43.590724
16,NA,1109094279541,NA,C3061,-116.484447,43.614513
16,NA,1106261337888,NA,C3061,-116.588997,43.577456
16,NA,1106261337887,NA,C3061,-116.589002,43.576728
16,NA,1106261337886,NA,C3061,-116.586668,43.576691
16,NA,1106261337885,NA,C3061,-116.586401,43.577389
16,NA,1106261337878,NA,C3061,-116.587233,43.579787
16,NA,1106261337879,NA,C3061,-116.587312,43.582096
16,NA,1106261338515,NA,C3061,-116.590148,43.585806
16,NA,1106243045044,NA,C3061,-116.593869,43.57714
16,NA,1106261338520,NA,C3061,-116.595986,43.580425
16,NA,1106261338521,NA,C3061,-116.595038,43.580474
16,NA,1106261338534,NA,C3061,-116.596794,43.581755
16,NA,1106261338519,NA,C3061,-116.594303,43.581763
16,NA,11012813033429,NA,C3061,-116.595436,43.584836
16,NA,1106261338517,NA,C3061,-116.59503,43.585366
16,NA,1109093198003,NA,C3061,-116.611998,43.576663
16,NA,1106243018938,NA,C3061,-116.606788,43.572542
16,NA,1106261338631,NA,C3061,-116.591933,43.579954
16,NA,110407708054,NA,C3061,-116.709356,43.644715
16,NA,110336826919,NA,C3061,-116.34952,43.706813
16,NA,110336826934,NA,C3061,-116.349914,43.708897
16,NA,110336826958,NA,C3061,-116.348588,43.709366
16,NA,110336826990,NA,C3061,-116.345529,43.708445
16,NA,110336827002,NA,C3061,-116.344025,43.708727
16,NA,1105311618095,NA,C3061,-116.342383,43.70574
16,NA,110336827274,NA,C3061,-116.362781,43.660702
16,NA,110407750149,NA,C3061,-116.681299,43.635793
16,NA,1106261344232,NA,C3061,-116.671754,43.669218
16,NA,1104307426325,NA,C3061,-114.449692,42.566301
16,NA,1104307422998,NA,C3061,-114.448421,42.56539
16,NA,1106262813242,NA,C3061,-116.556637,43.617974
16,NA,1104472163035,NA,C3061,-116.539607,43.619059
16,NA,110336827334,NA,C3061,-116.351016,43.718759
16,NA,1105312314981,NA,C3061,-116.20167,43.65591
16,NA,1105313781599,NA,C3061,-116.265745,43.668769
16,NA,1104366703127,NA,C3061,-116.310971,43.67743
16,NA,1104366704757,NA,C3061,-116.312002,43.677028
16,NA,1104354934565,NA,C3061,-116.202701,43.579479
16,NA,1105311782619,NA,C3061,-116.201423,43.572497
16,NA,1109094260447,NA,C3061,-116.569168,43.700129
16,NA,110269339994,NA,C3061,-113.772468,42.555435
16,NA,1107052522156,NA,C3061,-116.70712,43.602451
16,NA,1105311796543,NA,C3061,-116.371358,43.69778
16,NA,110336779221,NA,C3061,-116.399467,43.666219
16,NA,1107051932515,NA,C3061,-116.290727,43.669879
16,NA,1104366771588,NA,C3061,-116.376446,43.614387
16,NA,1104468457462,NA,C3061,-116.171257,43.576558
16,NA,1105635325717,NA,C3061,-116.168746,43.569119
16,NA,1102821805909,NA,C3061,-116.377609,43.624125
16,NA,1105313781557,NA,C3061,-116.260367,43.669185
16,NA,1105313781552,NA,C3061,-116.259968,43.6699
16,NA,1105313781561,NA,C3061,-116.260933,43.667816
16,NA,1105313781554,NA,C3061,-116.259768,43.67086
16,NA,1105313781565,NA,C3061,-116.258007,43.671545
16,NA,1105313781588,NA,C3061,-116.257881,43.67054
16,NA,1105313781564,NA,C3061,-116.257427,43.671434
16,NA,1105313781553,NA,C3061,-116.258899,43.669793
16,NA,1105313781556,NA,C3061,-116.258912,43.669165
16,NA,1105313781559,NA,C3061,-116.258922,43.668473
16,NA,1105313781560,NA,C3061,-116.258916,43.667811
16,NA,1104471876749,NA,C3061,-116.259908,43.661846
16,NA,1104471876717,NA,C3061,-116.260401,43.661128
16,NA,1104471876695,NA,C3061,-116.258846,43.660417
16,NA,1105292700775,NA,C3061,-116.254342,43.656664
16,NA,1105313781607,NA,C3061,-116.252641,43.658926
16,NA,1104300853549,NA,C3061,-116.252066,43.658871
16,NA,1105292693324,NA,C3061,-116.250172,43.648275
16,NA,1108311126862,NA,C3061,-116.27106,43.64282
16,NA,1108311126858,NA,C3061,-116.273237,43.64032
16,NA,1108311126861,NA,C3061,-116.269957,43.64239
16,NA,1108311126828,NA,C3061,-116.268036,43.639452
16,NA,1105311798915,NA,C3061,-116.268082,43.635628
16,NA,1105311798475,NA,C3061,-116.269821,43.633125
16,NA,1105311798469,NA,C3061,-116.27073,43.631264
16,NA,110359913336,NA,C3061,-116.99526,46.815536
16,NA,110264617825,NA,C3061,-111.446708,44.125014
16,NA,110407766014,NA,C3061,-116.707935,43.647124
16,NA,1106261338518,NA,C3061,-116.595564,43.581837
16,NA,1104977755418,NA,C3061,-116.538448,43.569763
16,NA,1109094644671,NA,C3061,-116.638256,43.706906
16,NA,110495982858,NA,C3061,-111.599293,42.662132
16,NA,1109072940513,NA,C3061,-111.582218,42.656804
16,NA,1104755798334,NA,C3061,-113.795592,42.604462
16,NA,110269334511,NA,C3061,-113.790371,42.608345
16,NA,1109096883548,NA,C3061,-114.415351,42.580275
16,NA,1109096885038,NA,C3061,-114.417146,42.564654
16,NA,1109072934195,NA,C3061,-111.608727,42.649533
16,NA,110149251770,NA,C3061,-114.787348,42.658018
16,NA,110149251801,NA,C3061,-114.795528,42.654141
16,NA,1105311798496,NA,C3061,-116.266701,43.631377
16,NA,1105311798497,NA,C3061,-116.266702,43.630623
16,NA,1105313332264,NA,C3061,-116.279747,43.615255
16,NA,1105311798234,NA,C3061,-116.292659,43.634576
16,NA,110336825104,NA,C3061,-116.305406,43.649725
16,NA,1102817247721,NA,C3061,-116.30471,43.586404
16,NA,1105313330844,NA,C3061,-116.269765,43.679235
16,NA,1105313781600,NA,C3061,-116.265969,43.670536
16,NA,11012027929699,NA,C3061,-116.262916,43.661884
16,NA,1105313781603,NA,C3061,-116.253882,43.664102
16,NA,11012027929490,NA,C3061,-116.255764,43.658908
16,NA,11012027929493,NA,C3061,-116.255795,43.658225
16,NA,1104300856527,NA,C3061,-116.250153,43.659006
16,NA,1104300855222,NA,C3061,-116.251077,43.658875
16,NA,1105292700773,NA,C3061,-116.25372,43.655173
16,NA,1104285097769,NA,C3061,-116.262108,43.651672
16,NA,11012027943180,NA,C3061,-116.260148,43.6516
16,NA,1105313856842,NA,C3061,-116.233786,43.670706
16,NA,1105313845222,NA,C3061,-116.242307,43.666674
16,NA,1105313847942,NA,C3061,-116.240354,43.668755
16,NA,1104367212472,NA,C3061,-116.21687,43.665238
16,NA,1104319440731,NA,C3061,-116.171652,43.65223
16,NA,1104319438624,NA,C3061,-116.17133,43.65327
16,NA,1104319437360,NA,C3061,-116.173639,43.654942
16,NA,1107077969812,NA,C3061,-116.188358,43.639075
16,NA,1107077969820,NA,C3061,-116.19003,43.638371
16,NA,1107077969807,NA,C3061,-116.187106,43.637356
16,NA,1105312321123,NA,C3061,-116.184808,43.638887
16,NA,1105312321122,NA,C3061,-116.18286,43.639068
16,NA,1104471881692,NA,C3061,-116.18443,43.630858
16,NA,1104471881675,NA,C3061,-116.186429,43.63229
16,NA,1105312337030,NA,C3061,-116.15681,43.611763
16,NA,1106262944355,NA,C3061,-116.172367,43.608687
16,NA,1106262944354,NA,C3061,-116.171396,43.608688
16,NA,110336826880,NA,C3061,-116.35126,43.708397
16,NA,110336826901,NA,C3061,-116.352913,43.707354
16,NA,1104271249247,NA,C3061,-116.304943,43.627802
16,NA,1104271249248,NA,C3061,-116.307511,43.627806
16,NA,1109074241561,NA,C3061,-111.806798,43.822017
16,NA,11010882213162,NA,C3061,-116.100631,43.559221
16,NA,1104260226191,NA,C3061,-116.115042,43.570234
16,NA,1104468444258,NA,C3061,-116.113218,43.568646
16,NA,110336897026,NA,C3061,-116.094922,43.548916
16,NA,1105300807446,NA,C3061,-116.301627,43.655237
16,NA,1109088299538,NA,C3061,-116.960572,43.619748
16,NA,1109096885655,NA,C3061,-114.426635,42.554753
16,NA,1107051925270,NA,C3061,-114.436259,42.576
16,NA,1107051956499,NA,C3061,-114.426622,42.553889
16,NA,1107051955756,NA,C3061,-114.443275,42.578477
16,NA,110149318045,NA,C3061,-114.366265,42.540339
16,NA,110149318134,NA,C3061,-114.296407,42.527298
16,NA,1109074247591,NA,C3061,-111.793818,43.823238
16,NA,1106053361358,NA,C3061,-116.602389,43.598176
16,NA,1106053361357,NA,C3061,-116.59989,43.598212
16,NA,110386948080,NA,C3061,-116.81056,43.537492
16,NA,110386948085,NA,C3061,-116.809915,43.53807
16,NA,1109093184306,NA,C3061,-116.551215,43.516261
16,NA,11017129667083,NA,C3061,-116.546605,43.533089
16,NA,1109074237792,NA,C3061,-111.810341,43.813433
16,NA,1104755675813,NA,C3061,-113.661911,42.628549
16,NA,1104260288922,NA,C3061,-116.31022,43.625071
16,NA,1105311840533,NA,C3061,-116.320887,43.625367
16,NA,1105313782095,NA,C3061,-116.303122,43.613283
16,NA,1104473866245,NA,C3061,-116.309214,43.612322
16,NA,1105311798456,NA,C3061,-116.273178,43.627452
16,NA,1109076032765,NA,C3061,-111.815185,43.812537
16,NA,11010888827729,NA,C3061,-116.517886,48.317013
16,NA,1106243011852,NA,C3061,-116.498849,43.585965
16,NA,1106243011853,NA,C3061,-116.50084,43.584469
16,NA,1104977403934,NA,C3061,-116.59527,43.561185
16,NA,1109093934591,NA,C3061,-116.620351,43.552481
16,NA,1106261319187,NA,C3061,-116.563668,43.535116
16,NA,110149333796,NA,C3061,-114.369198,42.525616
16,NA,110149333857,NA,C3061,-114.359864,42.526462
16,NA,1105313331064,NA,C3061,-116.269185,43.675129
16,NA,1105313781566,NA,C3061,-116.261266,43.671282
16,NA,1105313781555,NA,C3061,-116.258878,43.670497
16,NA,1109097053832,NA,C3061,-114.438677,42.558245
16,NA,1104260226187,NA,C3061,-116.11571000000001,43.569641
16,NA,11017129667084,NA,C3061,-116.543567,43.530282
16,NA,1104472179914,NA,C3061,-116.591991,43.538668
16,NA,110407442136,NA,C3061,-116.708768,43.645716
16,NA,1106260952295,NA,C3061,-116.57011,43.556528
16,NA,1105313331984,NA,C3061,-116.317272,43.65528
16,NA,1105313781720,NA,C3061,-116.234316,43.662596
16,NA,1105312236199,NA,C3061,-116.237263,43.662736
16,NA,1105292803725,NA,C3061,-116.174363,43.658584
16,NA,1104471985573,NA,C3061,-116.281581,43.589992
16,NA,1109094275488,NA,C3061,-116.50262,43.613119
16,NA,1109094275487,NA,C3061,-116.500828,43.61299
16,NA,1109093911412,NA,C3061,-116.545734,43.536887
16,NA,1106261357275,NA,C3061,-116.547762,43.537904
16,NA,1109093155885,NA,C3061,-116.545892,43.537899
16,NA,1106261357276,NA,C3061,-116.547763,43.538608
16,NA,1109093155884,NA,C3061,-116.545906,43.538598
16,NA,1109093155369,NA,C3061,-116.544,43.540352
16,NA,1109093911155,NA,C3061,-116.541958,43.537807
16,NA,1109093911154,NA,C3061,-116.54223,43.538757
16,NA,1109093155373,NA,C3061,-116.54506,43.540345
16,NA,110407442693,NA,C3061,-116.528748,43.54564
16,NA,1108315806118,NA,C3061,-116.568454,43.547824
16,NA,1108315806117,NA,C3061,-116.566704,43.548486
16,NA,1108315806116,NA,C3061,-116.566899,43.547819
16,NA,1108315806110,NA,C3061,-116.555883,43.547766
16,NA,1108315806112,NA,C3061,-116.555307,43.549181
16,NA,1106261357663,NA,C3061,-116.546602,43.559276
16,NA,1106261357507,NA,C3061,-116.539362,43.557327
16,NA,1106261357509,NA,C3061,-116.541934,43.558506
16,NA,1104977755427,NA,C3061,-116.52464,43.565945
16,NA,1106243045035,NA,C3061,-116.607839,43.572893
16,NA,110405320470,NA,C3061,-116.507621,44.640172
16,NA,110405320498,NA,C3061,-116.456112,44.667978
16,NA,110405320525,NA,C3061,-116.464845,44.671006
16,NA,110359914608,NA,C3061,-116.997457,46.746746
16,NA,110386252934,NA,C3061,-112.427784,42.902368
16,NA,1104485357436,NA,C3061,-112.436704,42.89152
16,NA,1109096664347,NA,C3061,-112.433135,42.889587
16,NA,1109096664348,NA,C3061,-112.429807,42.89041
16,NA,11012028045650,NA,C3061,-112.432364,42.886786
16,NA,11012028045477,NA,C3061,-112.420805,42.894233
16,NA,110386253055,NA,C3061,-112.43463,42.882234
16,NA,110386253068,NA,C3061,-112.432926,42.881595
16,NA,1105292861036,NA,C3061,-112.426615,42.889829
16,NA,110386253115,NA,C3061,-112.422521,42.900579
16,NA,1106260924887,NA,C3061,-112.418395,42.896677
16,NA,11012028045478,NA,C3061,-112.416865,42.892549
16,NA,1105292771636,NA,C3061,-116.239407,43.576381
16,NA,1105313782156,NA,C3061,-116.318709,43.603482
16,NA,1105313797194,NA,C3061,-116.298489,43.59886
16,NA,1105314067672,NA,C3061,-116.177308,43.597738
16,NA,110407467023,NA,C3061,-116.561966,43.523957
16,NA,110407467027,NA,C3061,-116.561374,43.522891
16,NA,110407467044,NA,C3061,-116.565062,43.517869
16,NA,1109093928605,NA,C3061,-116.545202,43.514548
16,NA,1109094984970,NA,C3061,-116.540005,43.474709
16,NA,110407467175,NA,C3061,-116.542177,43.474834
16,NA,110407467185,NA,C3061,-116.538241,43.477483
16,NA,110407467192,NA,C3061,-116.541633,43.476419
16,NA,110407467205,NA,C3061,-116.541456,43.480213
16,NA,110407467213,NA,C3061,-116.537362,43.480245
16,NA,110407467221,NA,C3061,-116.539097,43.480548
16,NA,110407467296,NA,C3061,-116.502666,43.597134
16,NA,1109093152623,NA,C3061,-116.541911,43.55508
16,NA,110407467468,NA,C3061,-116.54349,43.536233
16,NA,110407467511,NA,C3061,-116.564442,43.541771
16,NA,110407467556,NA,C3061,-116.576477,43.738618
16,NA,110407467582,NA,C3061,-116.606761,43.710607
16,NA,11012028313986,NA,C3061,-112.42169,42.892627
16,NA,110359916297,NA,C3061,-117.014126,46.758723
16,NA,11012028415353,NA,C3061,-117.012127,46.715331
16,NA,110386270046,NA,C3061,-112.414813,42.91377
16,NA,1105316559453,NA,C3061,-116.257572,43.638763
16,NA,1105311681225,NA,C3061,-116.210666,43.570939
16,NA,1104301824437,NA,C3061,-116.138655,43.548192
16,NA,1109088969305,NA,C3061,-116.171836,43.617871
16,NA,110336780069,NA,C3061,-116.314818,43.628252
16,NA,1105312339306,NA,C3061,-116.170056,43.614812
16,NA,1105312339305,NA,C3061,-116.16875,43.61274
16,NA,1105312339304,NA,C3061,-116.166744,43.61203
16,NA,1105311840520,NA,C3061,-116.317394,43.622245
16,NA,1105312339301,NA,C3061,-116.165371,43.612318
16,NA,1105317306776,NA,C3061,-116.163998,43.61128
16,NA,1105311840524,NA,C3061,-116.317519,43.621612
16,NA,1105311592550,NA,C3061,-116.325341,43.71821
16,NA,11010883205770,NA,C3061,-116.359605,43.693266
16,NA,1105311796570,NA,C3061,-116.360773,43.693239
16,NA,1105311796569,NA,C3061,-116.362363,43.693159
16,NA,1106260966331,NA,C3061,-116.800941,43.730642
16,NA,1109093101625,NA,C3061,-116.496811,43.596632
16,NA,11012813015181,NA,C3061,-116.507219,43.592243
16,NA,1106261357274,NA,C3061,-116.547841,43.537201
16,NA,1104472162987,NA,C3061,-116.540565,43.619082
16,NA,1109093099974,NA,C3061,-116.50176,43.591744
16,NA,1104472163133,NA,C3061,-116.541632,43.616933
16,NA,1109093908571,NA,C3061,-116.596956,43.588865
16,NA,1104975985135,NA,C3061,-116.599673,43.589536
16,NA,1106243033636,NA,C3061,-116.607561,43.589284
16,NA,1109093102014,NA,C3061,-116.492764,43.594761
16,NA,1106260964452,NA,C3061,-116.944417,43.790477
16,NA,1106260964926,NA,C3061,-116.935543,43.787868
16,NA,1106261344691,NA,C3061,-116.673256,43.668875
16,NA,110362807757,NA,C3061,-116.180267,44.842151
16,NA,110362807785,NA,C3061,-116.178222,44.847097
16,NA,110346778094,NA,C3061,-113.749532,42.523172
16,NA,1109094672408,NA,C3061,-116.705558,43.723506
16,NA,1106243049706,NA,C3061,-116.556412,43.559605
16,NA,1106243049705,NA,C3061,-116.556381,43.560301
16,NA,1106243021353,NA,C3061,-116.600142,43.564038
16,NA,1106260937857,NA,C3061,-116.531903,43.56448
16,NA,1106260947723,NA,C3061,-116.52839,43.567023
16,NA,1104977755420,NA,C3061,-116.52839,43.567023
16,NA,1104977755428,NA,C3061,-116.526579,43.567263
16,NA,1104977755417,NA,C3061,-116.538399,43.568254
16,NA,1104977755423,NA,C3061,-116.526928,43.568186
16,NA,1109094644574,NA,C3061,-116.633293,43.705745
16,NA,1109094644573,NA,C3061,-116.631656,43.705759
16,NA,1106260968902,NA,C3061,-116.557907,43.586711
16,NA,1109092766927,NA,C3061,-116.558876,43.58598
16,NA,110407716174,NA,C3061,-116.579183,43.585986
16,NA,1106260968865,NA,C3061,-116.557373,43.586393
16,NA,110407716242,NA,C3061,-116.581824,43.585944
16,NA,1109093098923,NA,C3061,-116.501703,43.584113
16,NA,110407716329,NA,C3061,-116.585421,43.585876
16,NA,1106260968866,NA,C3061,-116.558102,43.585439
16,NA,1106261338516,NA,C3061,-116.592032,43.58583
16,NA,1106261338514,NA,C3061,-116.591057,43.58587
16,NA,110407760372,NA,C3061,-116.525277,43.538406
16,NA,110407760377,NA,C3061,-116.52429,43.538376
16,NA,1106243026945,NA,C3061,-116.610525,43.568115
16,NA,1107052522158,NA,C3061,-116.706851,43.599579
16,NA,1107052522160,NA,C3061,-116.703966,43.599599
16,NA,1109093938316,NA,C3061,-116.666741,43.624763
16,NA,1106262812126,NA,C3061,-116.55496,43.629086
16,NA,11015896779361,NA,C3061,-116.589462,43.748189000000004
16,NA,1106262809657,NA,C3061,-116.518732,43.622926
16,NA,1104977755437,NA,C3061,-116.526688,43.56942
16,NA,1106243018934,NA,C3061,-116.605915,43.57203
16,NA,1109094649075,NA,C3061,-116.69618,43.713972
16,NA,1105304141927,NA,C3061,-116.512626,43.741713
16,NA,11015896779362,NA,C3061,-116.590121,43.747588
16,NA,1105304340354,NA,C3061,-116.431959,43.632702
16,NA,1102783682448,NA,C3061,-116.447054,43.632246
16,NA,1104361045758,NA,C3061,-116.37302,43.63794
16,NA,1104361046730,NA,C3061,-116.373426,43.637555
16,NA,1104361044692,NA,C3061,-116.371103,43.637104
16,NA,1103426962338,NA,C3061,-116.380671,43.631611
16,NA,11010881690330,NA,C3061,-116.375284,43.630821
16,NA,1105292777955,NA,C3061,-112.487042,42.909601
16,NA,1105292778656,NA,C3061,-112.487009,42.908227
16,NA,1106067767869,NA,C3061,-112.47461,42.935555
16,NA,1109073271560,NA,C3061,-113.752869,42.522471
16,NA,1109073271561,NA,C3061,-113.75267,42.525008
16,NA,1106261337881,NA,C3061,-116.587249,43.583489
16,NA,1109094300896,NA,C3061,-116.687524,43.649732
16,NA,1104745468304,NA,C3061,-116.548599,43.560737
16,NA,1104745468303,NA,C3061,-116.548591,43.560044
16,NA,1104745468266,NA,C3061,-116.548606,43.559366
16,NA,1106261352523,NA,C3061,-116.537125,43.542275
16,NA,110407856794,NA,C3061,-116.516928,43.54287
16,NA,1106053299554,NA,C3061,-116.94944,43.792014
16,NA,1104416790214,NA,C3061,-116.428977,43.499699
16,NA,1104416800082,NA,C3061,-116.425614,43.501546
16,NA,1104366718029,NA,C3061,-116.312575,43.674569
