GEOID,NAME,totalpop,white,black,asian,hispanic,hhincome,ls,p
160010001011,Block Group 1; Census Tract 1.01; Ada County; Idaho,260,211,0,0,0,72454,0.1763275955554103,1.1775683826795875e-4
160010001012,Block Group 2; Census Tract 1.01; Ada County; Idaho,1178,1042,61,0,10,17851,0.18948269304606533,6.211533696314601e-4
160010001021,Block Group 1; Census Tract 1.02; Ada County; Idaho,1257,925,13,69,70,38408,0.0763738477466012,6.010621555193914e-4
160010001022,Block Group 2; Census Tract 1.02; Ada County; Idaho,649,386,0,8,255,23200,0.1976610504594433,3.6219994329812907e-4
160010001023,Block Group 3; Census Tract 1.02; Ada County; Idaho,390,218,0,0,77,83068,0.06770401175572449,1.6463633786278594e-4
160010001024,Block Group 4; Census Tract 1.02; Ada County; Idaho,871,701,0,42,112,40322,0.03562436737682993,4.771663351616338e-4
160010002011,Block Group 1; Census Tract 2.01; Ada County; Idaho,2258,1833,11,63,123,123281,0.04014904846436004,0.0011329212402083236
160010002012,Block Group 2; Census Tract 2.01; Ada County; Idaho,1155,1045,51,0,28,95089,0.13621295989890692,6.27292351721259e-4
160010002021,Block Group 1; Census Tract 2.02; Ada County; Idaho,2177,1784,8,138,92,141458,0.10182379569705025,0.0011284565259611972
160010002022,Block Group 2; Census Tract 2.02; Ada County; Idaho,1530,1468,0,62,0,112266,0.17401631475133597,8.538765997629237e-4
160010002023,Block Group 3; Census Tract 2.02; Ada County; Idaho,2670,2506,18,65,0,144926,0.15440775732142994,0.0014448931482262807
160010003021,Block Group 1; Census Tract 3.02; Ada County; Idaho,1119,995,0,27,16,35755,0.11140817385204024,5.792966735646502e-4
160010003022,Block Group 2; Census Tract 3.02; Ada County; Idaho,777,703,0,10,6,109306,0.12722248403625444,4.0126619296048505e-4
160010003023,Block Group 3; Census Tract 3.02; Ada County; Idaho,1621,1538,12,17,20,71625,0.10789805396037068,8.856876887736992e-4
160010003031,Block Group 1; Census Tract 3.03; Ada County; Idaho,891,758,0,42,46,47232,0.07243061650981264,4.7214353163361664e-4
160010003032,Block Group 2; Census Tract 3.03; Ada County; Idaho,943,859,0,41,6,70078,0.15114436742166115,5.056288884870646e-4
160010003051,Block Group 1; Census Tract 3.05; Ada County; Idaho,1740,1363,73,35,208,89833,0.04484491764834087,9.370319026156529e-4
160010003052,Block Group 2; Census Tract 3.05; Ada County; Idaho,1264,1180,0,0,84,83669,0.050470942849562515,7.05424851045971e-4
160010003061,Block Group 1; Census Tract 3.06; Ada County; Idaho,1438,1331,0,7,96,101417,0.0396931337815725,8.003000287974069e-4
160010003062,Block Group 2; Census Tract 3.06; Ada County; Idaho,1453,1323,0,8,41,119904,0.08372245975051955,7.656984933821773e-4
160010003063,Block Group 3; Census Tract 3.06; Ada County; Idaho,1231,1103,0,20,65,46227,0.046740082535415284,6.630100656982702e-4
160010004011,Block Group 1; Census Tract 4.01; Ada County; Idaho,1195,1169,0,0,8,79271,0.14774993068651762,6.568710836084713e-4
160010004012,Block Group 2; Census Tract 4.01; Ada County; Idaho,1098,986,0,0,108,62411,0.03012208795981087,6.10549673294535e-4
160010004021,Block Group 1; Census Tract 4.02; Ada County; Idaho,1065,937,0,0,28,83274,0.09677028141187603,5.385561560596218e-4
160010004022,Block Group 2; Census Tract 4.02; Ada County; Idaho,1641,1149,0,0,468,72674,0.09084834430202947,9.024303672004232e-4
160010004023,Block Group 3; Census Tract 4.02; Ada County; Idaho,879,715,0,0,115,44119,0.021093179907348273,4.6321410313936384e-4
160010005011,Block Group 1; Census Tract 5.01; Ada County; Idaho,792,712,0,0,22,68179,0.0951331858104232,4.0963753217384706e-4
160010005012,Block Group 2; Census Tract 5.01; Ada County; Idaho,586,488,21,12,65,103098,0.03368177689973327,3.2704031860200867e-4
160010005013,Block Group 3; Census Tract 5.01; Ada County; Idaho,1625,1341,0,50,47,72232,0.08443103217919459,8.025323859209701e-4
160010005021,Block Group 1; Census Tract 5.02; Ada County; Idaho,1926,1575,0,18,286,80824,0.008330401431575483,0.0010486497587938127
160010005022,Block Group 2; Census Tract 5.02; Ada County; Idaho,1607,1121,0,89,245,174917,0.057334182642540726,8.120199036961137e-4
160010006011,Block Group 1; Census Tract 6.01; Ada County; Idaho,970,883,11,0,67,147571,0.04040881185660048,5.363237989360586e-4
160010006012,Block Group 2; Census Tract 6.01; Ada County; Idaho,1427,1309,20,12,79,147167,0.04120192395144706,7.924867788649357e-4
160010006021,Block Group 1; Census Tract 6.02; Ada County; Idaho,804,711,0,0,42,61691,0.06061362062399071,4.202412285107722e-4
160010006022,Block Group 2; Census Tract 6.02; Ada County; Idaho,954,868,0,23,43,100095,0.059055869573815256,5.21255388352007e-4
160010006023,Block Group 3; Census Tract 6.02; Ada County; Idaho,1543,1499,0,0,30,90792,0.11475972243017736,8.533185104820329e-4
160010007011,Block Group 1; Census Tract 7.01; Ada County; Idaho,2471,2192,117,57,82,112813,0.11366249605271292,0.0013662025596206779
160010007012,Block Group 2; Census Tract 7.01; Ada County; Idaho,1990,1835,0,33,85,82825,0.059773956246556174,0.001089948365579732
160010007013,Block Group 3; Census Tract 7.01; Ada County; Idaho,1271,989,50,4,105,67356,0.05730777020575509,6.406864944626382e-4
160010007031,Block Group 1; Census Tract 7.03; Ada County; Idaho,2527,2145,0,235,86,196719,0.16957197954128295,0.0013762481666767122
160010007041,Block Group 1; Census Tract 7.04; Ada County; Idaho,1638,1465,0,54,47,148482,0.08849568395589497,8.739678138749925e-4
160010007042,Block Group 2; Census Tract 7.04; Ada County; Idaho,2069,1751,0,80,45,195020,0.10677924584989444,0.0010469754909511403
160010008031,Block Group 1; Census Tract 8.03; Ada County; Idaho,786,492,0,24,87,81850,0.024315881113767677,3.3652783637715225e-4
160010008032,Block Group 2; Census Tract 8.03; Ada County; Idaho,1758,1333,0,237,77,111167,0.26039925582132406,9.191730456271473e-4
160010008033,Block Group 3; Census Tract 8.03; Ada County; Idaho,813,678,0,19,94,112778,0.012602630946779379,4.414486211846226e-4
160010008034,Block Group 4; Census Tract 8.03; Ada County; Idaho,972,773,0,21,164,135938,0.013096567647688805,5.346495310933862e-4
160010008051,Block Group 1; Census Tract 8.05; Ada County; Idaho,1392,1124,0,69,141,134375,0.04331774209980633,7.444911007083269e-4
160010008052,Block Group 2; Census Tract 8.05; Ada County; Idaho,1039,860,0,123,26,180694,0.23852378729869014,5.631120844188169e-4
160010008053,Block Group 3; Census Tract 8.05; Ada County; Idaho,963,877,47,18,16,140846,0.14492465424647208,5.346495310933862e-4
160010008061,Block Group 1; Census Tract 8.06; Ada County; Idaho,1638,1293,0,0,331,71152,0.03416398474279448,9.063369921666588e-4
160010008062,Block Group 2; Census Tract 8.06; Ada County; Idaho,1169,893,0,72,81,73077,0.08127482040469089,5.837613878117765e-4
160010008071,Block Group 1; Census Tract 8.07; Ada County; Idaho,994,720,24,150,19,82583,0.3563137864998662,5.095355134533003e-4
160010008072,Block Group 2; Census Tract 8.07; Ada County; Idaho,1123,860,0,139,114,119605,0.1821078557638801,6.211533696314601e-4
160010008081,Block Group 1; Census Tract 8.08; Ada County; Idaho,993,866,12,44,26,180671,0.09789401133551626,5.290686382844782e-4
160010008082,Block Group 2; Census Tract 8.08; Ada County; Idaho,1464,1084,0,227,13,69236,0.3901494544132435,7.389102078994189e-4
160010008091,Block Group 1; Census Tract 8.09; Ada County; Idaho,1802,1470,47,26,177,86563,0.02208074574262039,9.599135631321756e-4
160010008092,Block Group 2; Census Tract 8.09; Ada County; Idaho,623,536,0,17,43,96797,0.03618608094287275,3.3262121141091667e-4
160010008101,Block Group 1; Census Tract 8.10; Ada County; Idaho,510,469,0,29,12,121324,0.12471066656817925,2.846255332543079e-4
160010008102,Block Group 2; Census Tract 8.10; Ada County; Idaho,668,484,0,18,77,63250,0.01581827948416263,3.231336936357731e-4
160010008103,Block Group 3; Census Tract 8.10; Ada County; Idaho,1690,1539,0,17,94,88707,0.045132110928597806,9.208473134698197e-4
160010009011,Block Group 1; Census Tract 9.01; Ada County; Idaho,867,677,22,27,72,53958,0.03775838287620531,4.4535524615085825e-4
160010009012,Block Group 2; Census Tract 9.01; Ada County; Idaho,1210,1047,0,0,140,107563,0.023858910678911407,6.624519764173793e-4
160010009021,Block Group 1; Census Tract 9.02; Ada County; Idaho,1453,1248,0,0,167,47404,0.02384137750650331,7.896963324604817e-4
160010009022,Block Group 2; Census Tract 9.02; Ada County; Idaho,5156,4244,23,212,524,26151,0.025299607536812346,0.0027921206722966714
160010010011,Block Group 1; Census Tract 10.01; Ada County; Idaho,895,843,0,0,22,58438,0.10319416136396027,4.827472279705418e-4
160010010012,Block Group 2; Census Tract 10.01; Ada County; Idaho,1168,935,32,12,129,103025,0.020843460272377566,6.183629232270061e-4
160010010021,Block Group 1; Census Tract 10.02; Ada County; Idaho,2648,2008,15,79,242,33569,0.016425913474853598,0.0013081612744080347
160010010031,Block Group 1; Census Tract 10.03; Ada County; Idaho,2217,1937,42,49,117,60254,0.0468100731133374,0.0011971015075107655
160010010032,Block Group 2; Census Tract 10.03; Ada County; Idaho,1014,888,0,32,71,NA,0.03935594640507245,5.530664773627826e-4
160010011001,Block Group 1; Census Tract 11; Ada County; Idaho,1704,1236,0,0,373,56579,0.04828692442337837,8.979656529532968e-4
160010011002,Block Group 2; Census Tract 11; Ada County; Idaho,839,458,0,0,334,41507,0.247572489023892,4.4200671046551346e-4
160010011003,Block Group 3; Census Tract 11; Ada County; Idaho,1368,1103,0,0,193,91310,0.021078505471308066,7.232837080344766e-4
160010011004,Block Group 4; Census Tract 11; Ada County; Idaho,1081,895,54,4,58,52140,0.0984516832817073,5.642282629805986e-4
160010012011,Block Group 1; Census Tract 12.01; Ada County; Idaho,1921,1564,0,24,183,79886,0.013951523195551329,9.883761164576064e-4
160010012012,Block Group 2; Census Tract 12.01; Ada County; Idaho,580,518,29,9,12,50556,0.13885580360825148,3.169947115459743e-4
160010012013,Block Group 3; Census Tract 12.01; Ada County; Idaho,962,885,3,0,44,127344,0.06406408486325638,5.201392097902254e-4
160010012031,Block Group 1; Census Tract 12.03; Ada County; Idaho,1345,985,107,8,220,73056,0.13193349559869344,7.366778507758557e-4
160010012032,Block Group 2; Census Tract 12.03; Ada County; Idaho,963,619,0,13,237,NA,0.06560429369473603,4.84979585094105e-4
160010012033,Block Group 3; Census Tract 12.03; Ada County; Idaho,1593,1188,66,0,251,84606,0.05952306152031282,8.399243677406537e-4
160010012041,Block Group 1; Census Tract 12.04; Ada County; Idaho,1445,1138,8,0,293,59444,0.027345808454111938,8.030904752018609e-4
160010012042,Block Group 2; Census Tract 12.04; Ada County; Idaho,1823,1225,0,58,357,54112,0.04251722719180909,9.152664206609117e-4
160010012043,Block Group 3; Census Tract 12.04; Ada County; Idaho,627,535,0,0,74,45288,0.0231040666631108,3.3987637206249705e-4
160010014011,Block Group 1; Census Tract 14.01; Ada County; Idaho,1662,1308,5,10,304,86422,0.011566373590542797,9.080112600093312e-4
160010014012,Block Group 2; Census Tract 14.01; Ada County; Idaho,719,476,23,94,45,60673,0.27408770674219024,3.5606096120833027e-4
160010014021,Block Group 1; Census Tract 14.02; Ada County; Idaho,809,758,0,0,41,61635,0.06547396578250614,4.4591333543174904e-4
160010014022,Block Group 2; Census Tract 14.02; Ada County; Idaho,2316,1764,0,0,417,50487,0.029351838999923226,0.0012171927216228344
160010015001,Block Group 1; Census Tract 15; Ada County; Idaho,1304,1127,39,41,61,93696,0.0729164730048176,7.076572081695341e-4
160010015002,Block Group 2; Census Tract 15; Ada County; Idaho,1603,1287,0,0,273,74432,0.02469395511914646,8.706192781896476e-4
160010015003,Block Group 3; Census Tract 15; Ada County; Idaho,928,860,0,42,11,79449,0.1365108456021963,5.095355134533003e-4
160010016001,Block Group 1; Census Tract 16; Ada County; Idaho,1189,981,10,28,108,49709,0.012710407602735344,6.289666195639313e-4
160010016002,Block Group 2; Census Tract 16; Ada County; Idaho,1326,1017,0,0,144,85667,0.022642647558666917,6.479416551142186e-4
160010016003,Block Group 3; Census Tract 16; Ada County; Idaho,1403,853,184,48,124,64688,0.3518059592162136,6.747299405969769e-4
160010016004,Block Group 4; Census Tract 16; Ada County; Idaho,521,328,13,62,117,57917,0.216484193734807,2.902064260632159e-4
160010017011,Block Group 1; Census Tract 17.01; Ada County; Idaho,969,628,84,117,124,64125,0.3221207893979113,5.318590846889322e-4
160010017012,Block Group 2; Census Tract 17.01; Ada County; Idaho,895,766,0,0,124,42321,0.021061747281011164,4.966994599928118e-4
160010017021,Block Group 1; Census Tract 17.02; Ada County; Idaho,1722,1382,90,0,178,62609,0.08048241338990952,9.208473134698197e-4
160010017022,Block Group 2; Census Tract 17.02; Ada County; Idaho,1305,990,0,119,113,46667,0.1257186816114271,6.819851012485574e-4
160010017023,Block Group 3; Census Tract 17.02; Ada County; Idaho,1126,683,0,21,334,81953,0.11451159044058093,5.792966735646502e-4
160010018001,Block Group 1; Census Tract 18; Ada County; Idaho,1336,1118,41,5,132,97850,0.033371452437132465,7.232837080344766e-4
160010018002,Block Group 2; Census Tract 18; Ada County; Idaho,1806,1501,0,125,101,55606,0.10144046983126004,9.638201880984112e-4
160010018003,Block Group 3; Census Tract 18; Ada County; Idaho,1073,830,5,16,157,66450,0.0014948579469090974,5.625539951379262e-4
160010019001,Block Group 1; Census Tract 19; Ada County; Idaho,2129,1732,111,13,240,61605,0.0647902003859079,0.0011697551327471164
160010019002,Block Group 2; Census Tract 19; Ada County; Idaho,1630,1324,29,0,223,92115,0.01949300024134367,8.795487066839005e-4
160010019003,Block Group 3; Census Tract 19; Ada County; Idaho,1521,1154,85,0,255,85816,0.08666785388345008,8.337853856508549e-4
160010020001,Block Group 1; Census Tract 20; Ada County; Idaho,1256,885,8,0,363,46184,0.08436577164875353,7.009601367988445e-4
160010020002,Block Group 2; Census Tract 20; Ada County; Idaho,1998,1361,15,193,293,55427,0.12925229463489415,0.0010391622410186692
160010020003,Block Group 3; Census Tract 20; Ada County; Idaho,1854,1084,300,74,377,48151,0.42414025381874776,0.0010240938304346176
160010021001,Block Group 1; Census Tract 21; Ada County; Idaho,890,675,98,6,93,103611,0.21193131769277554,4.866538529367774e-4
160010021002,Block Group 2; Census Tract 21; Ada County; Idaho,1156,1066,0,24,48,91250,0.06247374410768712,6.351056016537302e-4
160010022231,Block Group 1; Census Tract 22.23; Ada County; Idaho,1107,1026,0,53,0,92734,0.1831937923506098,6.02178334081173e-4
160010022232,Block Group 2; Census Tract 22.23; Ada County; Idaho,1900,1691,0,85,62,133418,0.0942330255835135,0.00102576809827729
160010022233,Block Group 3; Census Tract 22.23; Ada County; Idaho,2458,1544,0,192,604,132697,0.14630647623008536,0.0013059289172844715
160010022251,Block Group 1; Census Tract 22.25; Ada County; Idaho,815,747,0,0,30,76114,0.0816829176401126,4.3363537125215145e-4
160010022252,Block Group 2; Census Tract 22.25; Ada County; Idaho,1220,934,0,73,147,90667,0.05635444384855101,6.440350301479829e-4
160010022253,Block Group 3; Census Tract 22.25; Ada County; Idaho,1643,1376,0,0,0,110769,0.1763275955554103,7.679308505057405e-4
160010022261,Block Group 1; Census Tract 22.26; Ada County; Idaho,857,691,19,9,81,141389,0.01844765901634292,4.4647142471263983e-4
160010022262,Block Group 2; Census Tract 22.26; Ada County; Idaho,2109,1635,159,46,187,108796,0.12835388887825322,0.0011312469723656511
160010022271,Block Group 1; Census Tract 22.27; Ada County; Idaho,1082,781,0,6,59,97981,0.03536400944416496,4.7214353163361664e-4
160010022272,Block Group 2; Census Tract 22.27; Ada County; Idaho,1618,1372,2,0,244,101642,0.017730143609688012,9.029884564813141e-4
160010022281,Block Group 1; Census Tract 22.28; Ada County; Idaho,1017,953,0,30,21,56287,0.10171612507715252,5.60321638014363e-4
160010022282,Block Group 2; Census Tract 22.28; Ada County; Idaho,1829,1387,0,190,109,104318,0.1731790519005004,9.409385275818884e-4
160010022291,Block Group 1; Census Tract 22.29; Ada County; Idaho,919,764,0,13,100,67850,0.010691688232898918,4.894442993412314e-4
160010022292,Block Group 2; Census Tract 22.29; Ada County; Idaho,1523,1440,0,0,52,80332,0.0872581021707401,8.326692070890733e-4
160010022293,Block Group 3; Census Tract 22.29; Ada County; Idaho,1250,985,0,163,66,120833,0.230062527509122,6.775203870014309e-4
160010022301,Block Group 1; Census Tract 22.30; Ada County; Idaho,1417,1158,0,14,67,100577,0.04780865743136537,6.91472619023701e-4
160010022302,Block Group 2; Census Tract 22.30; Ada County; Idaho,2152,1598,68,232,108,94167,0.2081627225107093,0.0011195270974669444
160010022311,Block Group 1; Census Tract 22.31; Ada County; Idaho,1089,900,44,0,127,87571,0.05279555213235388,5.977136198340465e-4
160010022312,Block Group 2; Census Tract 22.31; Ada County; Idaho,525,503,0,8,0,82277,0.16034720088623944,2.851836225351987e-4
160010022313,Block Group 3; Census Tract 22.31; Ada County; Idaho,1202,988,0,118,78,76339,0.14523420351451052,6.607777085747069e-4
160010023131,Block Group 1; Census Tract 23.13; Ada County; Idaho,1002,761,4,50,39,83438,0.08675857167365206,4.76608245880743e-4
160010023132,Block Group 2; Census Tract 23.13; Ada County; Idaho,1435,1168,26,55,129,91284,0.03232708064555671,7.690470290675221e-4
160010023133,Block Group 3; Census Tract 23.13; Ada County; Idaho,1830,1285,33,139,219,69375,0.09185457441291578,9.353576347729804e-4
160010023141,Block Group 1; Census Tract 23.14; Ada County; Idaho,1590,944,0,0,627,70047,0.2154446150479634,8.767582602794465e-4
160010023142,Block Group 2; Census Tract 23.14; Ada County; Idaho,828,747,0,0,81,27031,0.030509436642919725,4.620979245775822e-4
160010023143,Block Group 3; Census Tract 23.14; Ada County; Idaho,807,693,13,20,0,106406,0.15972840108709624,4.0517281792672063e-4
160010023144,Block Group 4; Census Tract 23.14; Ada County; Idaho,1411,1369,0,10,0,100021,0.16331394222222514,7.696051183484129e-4
160010023145,Block Group 5; Census Tract 23.14; Ada County; Idaho,910,306,0,0,129,103659,0.09727999938877066,2.427688371874979e-4
160010023151,Block Group 1; Census Tract 23.15; Ada County; Idaho,2022,1701,0,91,211,114094,0.03543002524695538,0.001117852829624272
160010023152,Block Group 2; Census Tract 23.15; Ada County; Idaho,1668,1362,21,83,101,76536,0.06159716127451455,8.745259031558832e-4
160010023153,Block Group 3; Census Tract 23.15; Ada County; Idaho,618,587,0,0,0,57301,0.1763275955554103,3.2759840788289946e-4
160010023154,Block Group 4; Census Tract 23.15; Ada County; Idaho,1027,552,50,199,180,NA,0.4731050167213354,5.474855845538746e-4
160010023161,Block Group 1; Census Tract 23.16; Ada County; Idaho,935,780,0,0,98,50104,0.02550109066461637,4.900023886221222e-4
160010023162,Block Group 2; Census Tract 23.16; Ada County; Idaho,1478,1240,30,27,144,87639,0.01621658549787847,8.042066537636425e-4
160010023171,Block Group 1; Census Tract 23.17; Ada County; Idaho,2023,1194,10,0,650,53952,0.14816723427275977,0.0010346975267715428
160010023172,Block Group 2; Census Tract 23.17; Ada County; Idaho,675,563,28,0,10,44875,0.15510481362549633,3.354116578153707e-4
160010023181,Block Group 1; Census Tract 23.18; Ada County; Idaho,1551,999,0,6,428,100306,0.09091172430966044,7.997419395165161e-4
160010023182,Block Group 2; Census Tract 23.18; Ada County; Idaho,1079,783,73,36,133,53333,0.11453974807376206,5.720415129130698e-4
160010023183,Block Group 3; Census Tract 23.18; Ada County; Idaho,964,683,0,12,243,81004,0.05446643166558166,5.234877454755702e-4
160010023184,Block Group 4; Census Tract 23.18; Ada County; Idaho,1195,1094,0,0,67,60673,0.05862857110087918,6.479416551142186e-4
160010023191,Block Group 1; Census Tract 23.19; Ada County; Idaho,1238,927,15,101,161,65283,0.087417403261308535,6.719394941925229e-4
160010023192,Block Group 2; Census Tract 23.19; Ada County; Idaho,1304,1016,0,90,175,67348,0.06766659839262783,7.149123688211145e-4
160010023193,Block Group 3; Census Tract 23.19; Ada County; Idaho,1471,961,0,0,439,72708,0.11361845777769414,7.813249932471197e-4
160010024121,Block Group 1; Census Tract 24.12; Ada County; Idaho,1512,1339,0,9,84,55690,0.04587754083220849,7.991838502356253e-4
160010024122,Block Group 2; Census Tract 24.12; Ada County; Idaho,1631,1437,0,6,86,214167,0.05089444483310845,8.533185104820329e-4
160010024123,Block Group 3; Census Tract 24.12; Ada County; Idaho,1934,1739,10,35,118,72500,0.03241101914320504,0.0010614858122543012
160010024141,Block Group 1; Census Tract 24.14; Ada County; Idaho,1732,1439,0,22,127,74875,0.02556129975805271,8.862457780545901e-4
160010024142,Block Group 2; Census Tract 24.14; Ada County; Idaho,1223,909,0,0,300,57415,0.05857416306977735,6.747299405969769e-4
160010024151,Block Group 1; Census Tract 24.15; Ada County; Idaho,1272,868,1,50,295,111250,0.06277209127705134,6.775203870014309e-4
160010024152,Block Group 2; Census Tract 24.15; Ada County; Idaho,1084,974,0,11,73,65739,0.03418981313677193,5.904584591824662e-4
160010024161,Block Group 1; Census Tract 24.16; Ada County; Idaho,996,705,215,0,60,64081,0.5868892127077106,5.469274952729838e-4
160010024162,Block Group 2; Census Tract 24.16; Ada County; Idaho,1514,1358,0,0,60,72917,0.07656133533303713,7.913706003031541e-4
160010024163,Block Group 3; Census Tract 24.16; Ada County; Idaho,1090,1001,0,15,74,153250,0.03439502779335235,6.083173161709718e-4
160010024164,Block Group 4; Census Tract 24.16; Ada County; Idaho,1837,1623,0,0,160,79076,0.034434838893078835,9.95073187828296e-4
160010024171,Block Group 1; Census Tract 24.17; Ada County; Idaho,1780,1540,42,44,112,78092,0.043648369721493926,9.6995917018821e-4
160010024172,Block Group 2; Census Tract 24.17; Ada County; Idaho,909,710,4,115,14,93470,0.2818528479294989,4.704692637909442e-4
160010024181,Block Group 1; Census Tract 24.18; Ada County; Idaho,2177,1611,92,23,285,74669,0.04677430679316854,0.0011223175438713983
160010024182,Block Group 2; Census Tract 24.18; Ada County; Idaho,1350,1176,3,0,47,89230,0.07663787401867914,6.842174583721205e-4
160010024191,Block Group 1; Census Tract 24.19; Ada County; Idaho,2115,1768,22,55,106,62118,0.044481143455379714,0.0010888321870179505
160010024192,Block Group 2; Census Tract 24.19; Ada County; Idaho,1682,1640,0,0,37,94722,0.10971120739736484,9.359157240538713e-4
160010101011,Block Group 1; Census Tract 101.01; Ada County; Idaho,1292,887,0,187,68,161556,0.2979863955444871,6.373379587772933e-4
160010101012,Block Group 2; Census Tract 101.01; Ada County; Idaho,1808,1505,0,159,77,132738,0.14981405333887465,9.716334380308825e-4
160010101013,Block Group 3; Census Tract 101.01; Ada County; Idaho,901,700,0,50,64,164612,0.06905797432333463,4.5428467464511105e-4
160010101021,Block Group 1; Census Tract 101.02; Ada County; Idaho,315,261,0,0,0,123860,0.1763275955554103,1.4566130231249874e-4
160010101022,Block Group 2; Census Tract 101.02; Ada County; Idaho,3490,3243,0,0,181,159439,0.06374333532274154,0.0019108976977700984
160010101023,Block Group 3; Census Tract 101.02; Ada County; Idaho,1289,1136,0,16,102,92458,0.024795496928720163,6.99843958237063e-4
160010101024,Block Group 4; Census Tract 101.02; Ada County; Idaho,1175,1068,0,0,107,141471,0.033737432479206075,6.557549050466898e-4
160010102241,Block Group 1; Census Tract 102.24; Ada County; Idaho,1408,1258,0,8,34,161250,0.08996938112122489,7.255160651580397e-4
160010102242,Block Group 2; Census Tract 102.24; Ada County; Idaho,2784,2488,27,48,93,160500,0.06391184433844059,0.0014822851300459643
160010102261,Block Group 1; Census Tract 102.26; Ada County; Idaho,1442,1105,69,0,47,103750,0.13531082592299642,6.814270119676665e-4
160010102262,Block Group 2; Census Tract 102.26; Ada County; Idaho,2174,2067,0,10,76,88750,0.0763303725701129,0.001201566221757892
160010102271,Block Group 1; Census Tract 102.27; Ada County; Idaho,2280,1857,9,0,288,63896,0.0147966307865179,0.0012021243110387828
160010102272,Block Group 2; Census Tract 102.27; Ada County; Idaho,1074,916,28,0,71,107778,0.05438348376668676,5.664606201041618e-4
160010102281,Block Group 1; Census Tract 102.28; Ada County; Idaho,842,712,0,0,27,70370,0.08471103967310924,4.1242797857830106e-4
160010102282,Block Group 2; Census Tract 102.28; Ada County; Idaho,3082,2167,0,0,825,90313,0.07919023497668652,0.0016698031284252729
160010102291,Block Group 1; Census Tract 102.29; Ada County; Idaho,3119,2579,23,117,340,164583,0.01847986635547757,0.0017071951102449565
160010102292,Block Group 2; Census Tract 102.29; Ada County; Idaho,2513,2162,0,37,314,76696,0.00853013437580863,0.0014024783628785798
160010102301,Block Group 1; Census Tract 102.30; Ada County; Idaho,1533,1463,0,5,16,107356,0.12739311488841512,8.282044928419469e-4
160010102302,Block Group 2; Census Tract 102.30; Ada County; Idaho,2244,1916,0,136,100,109726,0.09954712479685617,0.001201008132477001
160010102303,Block Group 3; Census Tract 102.30; Ada County; Idaho,1355,1252,8,0,63,147250,0.061908645573111924,7.383521186185281e-4
160010102311,Block Group 1; Census Tract 102.31; Ada County; Idaho,992,953,0,0,19,118618,0.11491593190001398,5.424627810258574e-4
160010102312,Block Group 2; Census Tract 102.31; Ada County; Idaho,1436,1185,0,0,126,158261,0.03127832026714238,7.316550472478386e-4
160010102321,Block Group 1; Census Tract 102.32; Ada County; Idaho,1653,1508,4,55,44,76258,0.08739508676289605,8.990818315150785e-4
160010102322,Block Group 2; Census Tract 102.32; Ada County; Idaho,1930,1812,0,61,12,97045,0.14009369588507456,0.0010519982944791576
160010102331,Block Group 1; Census Tract 102.33; Ada County; Idaho,871,832,0,0,39,88925,0.0733441773012052,4.860957636558866e-4
160010102332,Block Group 2; Census Tract 102.33; Ada County; Idaho,2013,1825,23,57,42,148735,0.09255356038098098,0.001086599829894387
160010102341,Block Group 1; Census Tract 102.34; Ada County; Idaho,1814,1518,28,47,221,68689,0.009306308920870877,0.0010123739555359108
160010102342,Block Group 2; Census Tract 102.34; Ada County; Idaho,1444,1111,0,79,254,73285,0.049525657879910014,8.058809216063148e-4
160010102343,Block Group 3; Census Tract 102.34; Ada County; Idaho,1632,1146,0,22,457,96346,0.07246502230116007,9.068950814475497e-4
160010102351,Block Group 1; Census Tract 102.35; Ada County; Idaho,850,680,0,0,0,100000,0.1763275955554103,3.795007110057439e-4
160010102352,Block Group 2; Census Tract 102.35; Ada County; Idaho,1468,1026,0,60,313,80741,0.054911292437978654,7.807669039662289e-4
160010102353,Block Group 3; Census Tract 102.35; Ada County; Idaho,2756,2526,0,9,90,115966,0.07952666599037506,0.0014649843623383493
160010102361,Block Group 1; Census Tract 102.36; Ada County; Idaho,783,662,0,0,52,89063,0.04531384539923545,3.9847574655603105e-4
160010102362,Block Group 2; Census Tract 102.36; Ada County; Idaho,797,743,0,0,20,118984,0.10175574408393613,4.2582212131968023e-4
160010102363,Block Group 3; Census Tract 102.36; Ada County; Idaho,1482,1353,0,0,55,78825,0.08103797537181359,7.857897074942461e-4
160010102371,Block Group 1; Census Tract 102.37; Ada County; Idaho,702,702,0,0,0,80988,0.1763275955554103,3.9177867518534146e-4
160010102372,Block Group 2; Census Tract 102.37; Ada County; Idaho,1726,1431,21,89,96,85990,0.06819834969489255,9.135921528182393e-4
160010102373,Block Group 3; Census Tract 102.37; Ada County; Idaho,2122,1835,0,54,110,92500,0.05027091909358296,0.0011156204725007088
160010102374,Block Group 4; Census Tract 102.37; Ada County; Idaho,807,753,0,0,22,105313,0.09786272601913032,4.325191926903698e-4
160010103361,Block Group 1; Census Tract 103.36; Ada County; Idaho,550,538,0,0,12,96064,0.1102046523562657,3.0694910448993986e-4
160010103362,Block Group 2; Census Tract 103.36; Ada County; Idaho,1698,1502,6,0,190,157614,0.019149315547658936,9.47635598952578e-4
160010103371,Block Group 1; Census Tract 103.37; Ada County; Idaho,1531,1055,0,30,326,140810,0.03835262181587397,7.874639753369185e-4
